,SOURCE_KEY,DAY,ERROR,norm_error,alarm_negative_trend,alarm_DC_conversion_fall,alarm_DC_conversion_jump,alarm_inefficient_inverter_day,alarm_inefficient_inverter_window
0,1BY6WEcLGh8j5v7,136,305479.3574802843,0.052073333386071397,0,0,0,1,
1,1IF53ai7Xc0U56Y,136,41948.85085240117,0.007150782670284535,0,0,0,0,
2,3PZuoBAID5Wc2HD,136,141927.1763140918,0.024193520733146203,0,0,0,0,
3,7JYdWkrLSPkdwr4,136,81433.81037599112,0.013881559760975961,0,0,0,0,
4,McdE0feGgRqW7Ca,136,39618.39990938631,0.006753523916382221,0,0,0,0,
5,VHMLBKoKgIrUVDU,136,90035.8117705881,0.015347894148029298,0,0,0,0,
6,WRmjgnKYAwPKWDb,136,186037.32447233834,0.03171272749624679,0,0,0,0,
7,YxYtjZvoooNbGkE,136,23352.680965931904,0.003980799067498432,0,0,0,0,
8,ZnxXDlPa8U1GXgE,136,77108.8366614124,0.013144306023168854,0,0,0,0,
9,ZoEaEvLYb1n2sOq,136,38120.313927262854,0.006498153696176263,0,0,0,0,
10,adLQvlD726eNBSB,136,73396.9463980684,0.012511561143875007,0,0,0,0,
11,bvBOhCH3iADSZry,136,255237.57360880074,0.04350890146166694,0,0,0,0,
12,iCRJl6heRkivqQ3,136,36479.22364113493,0.006218406343389264,0,0,0,0,
13,ih0vzX44oOqAx2f,136,115631.20990754168,0.019710996490945664,0,0,0,0,
14,pkci93gMrogZuBj,136,73201.32106250786,0.012478214002511902,0,0,0,0,
15,rGa61gmuvPhdLxV,136,49312.306097296554,0.008405989120250965,0,0,0,0,
16,sjndEbLyjtCKgGv,136,36195.34228777263,0.006170014699260976,0,0,0,0,
17,uHbuxQJl8lW7ozc,136,117674.15481221693,0.020059245721230877,0,0,0,0,
18,wCURE6d3bPkepu2,136,38327.58459533778,0.006533485951320592,0,0,0,0,
19,z9Y9gH1T5YWrNuG,136,74918.76229436492,0.012770976467953611,0,0,0,0,
20,zBIq5rxdHJRwDNY,136,21240.27859859338,0.003620709817516803,0,0,0,0,
21,zVJPv84UY57bAof,136,331395.19441111025,0.056491059112645445,0,0,0,1,
22,1BY6WEcLGh8j5v7,137,48560.44256890781,0.00827782320914798,0,0,0,0,
23,1IF53ai7Xc0U56Y,137,8511.478476655888,0.0014509034586792948,0,0,0,0,
24,3PZuoBAID5Wc2HD,137,3572.6566634703554,0.0006090105172584972,0,0,0,0,
25,7JYdWkrLSPkdwr4,137,16100.531204912462,0.002744566232041926,0,0,0,0,
26,McdE0feGgRqW7Ca,137,11333.245977671228,0.0019319141594689112,0,0,0,0,
27,VHMLBKoKgIrUVDU,137,2177.096444774368,0.00037111728241631935,0,0,0,0,
28,WRmjgnKYAwPKWDb,137,9312.357683032855,0.0015874247943912557,0,0,0,0,
29,YxYtjZvoooNbGkE,137,4805.828664104809,0.0008192223536361843,0,0,0,0,
30,ZnxXDlPa8U1GXgE,137,3749.881219174121,0.0006392209820489247,0,0,0,0,
31,ZoEaEvLYb1n2sOq,137,13588.42372313142,0.00231634151833481,0,0,0,0,
32,adLQvlD726eNBSB,137,1703.3722085548086,0.0002903641988390918,0,0,0,0,
33,bvBOhCH3iADSZry,137,83330.1637879463,0.014204820370966374,0,0,0,0,
34,iCRJl6heRkivqQ3,137,12132.924193634059,0.0020682307691570105,0,0,0,0,
35,ih0vzX44oOqAx2f,137,10167.228750996237,0.0017331498165051877,0,0,0,0,
36,pkci93gMrogZuBj,137,156688.54352227758,0.026709807274424822,0,0,0,1,
37,rGa61gmuvPhdLxV,137,107932.6261393569,0.018398662582468205,0,0,0,0,
38,sjndEbLyjtCKgGv,137,21780.264794445222,0.0037127582015136964,0,0,0,0,
39,uHbuxQJl8lW7ozc,137,113250.64139801379,0.01930519447974748,0,0,0,0,
40,wCURE6d3bPkepu2,137,12441.186087725957,0.0021207784257766737,0,0,0,0,
41,z9Y9gH1T5YWrNuG,137,20890.23083254771,0.003561039160315286,0,0,0,0,
42,zBIq5rxdHJRwDNY,137,31997.857771567356,0.005454493321979904,0,0,0,0,
43,zVJPv84UY57bAof,137,19886.682073244872,0.003389969895460859,0,0,0,0,
44,1BY6WEcLGh8j5v7,138,269571.209204249,0.045952275021022455,0,0,0,1,
45,1IF53ai7Xc0U56Y,138,37563.23604388029,0.006403191789150321,0,0,0,0,
46,3PZuoBAID5Wc2HD,138,55173.88574134926,0.009405179355203144,0,0,0,0,
47,7JYdWkrLSPkdwr4,138,33816.07829995283,0.005764435062479101,0,0,0,0,
