,SOURCE_KEY,DAY,ERROR,norm_error,alarm_negative_trend,alarm_DC_conversion_fall,alarm_DC_conversion_jump,alarm_inefficient_inverter_day,alarm_inefficient_inverter_window
0,1BY6WEcLGh8j5v7,136,509398.37427173834,0.18550428877239092,0,0,0,0,
1,1IF53ai7Xc0U56Y,136,230394.320040271,0.08390119920851948,0,0,0,0,
2,3PZuoBAID5Wc2HD,136,472877.5267806911,0.1722047295641833,0,0,0,0,
3,7JYdWkrLSPkdwr4,136,220453.72609762516,0.08028119784526039,0,0,0,0,
4,McdE0feGgRqW7Ca,136,228323.08672450474,0.08314693165972291,0,0,0,0,
5,VHMLBKoKgIrUVDU,136,289043.8844679791,0.10525922916204404,0,0,0,0,
6,WRmjgnKYAwPKWDb,136,493201.82073561894,0.17960609534258815,0,0,0,0,
7,YxYtjZvoooNbGkE,136,77038.05921302583,0.02805444835419562,0,0,0,0,
8,ZnxXDlPa8U1GXgE,136,275032.95615009626,0.10015696063524399,0,0,0,0,
9,ZoEaEvLYb1n2sOq,136,101838.90872286548,0.03708601221784408,0,0,0,0,
10,adLQvlD726eNBSB,136,343604.5168038133,0.12512821934266774,0,0,0,0,
11,bvBOhCH3iADSZry,136,435211.4425566996,0.15848811695268492,0,0,0,0,
12,iCRJl6heRkivqQ3,136,106825.1678681432,0.03890182574041756,0,0,0,0,
13,ih0vzX44oOqAx2f,136,277149.4202521664,0.10092769958494739,0,0,0,0,
14,pkci93gMrogZuBj,136,167158.63931956788,0.060873073149219574,0,0,0,0,
15,rGa61gmuvPhdLxV,136,134011.50235947903,0.04880209613557451,0,0,0,0,
16,sjndEbLyjtCKgGv,136,108873.90255825828,0.03964790011122108,0,0,0,0,
17,uHbuxQJl8lW7ozc,136,332213.798411587,0.12098013560176962,0,0,0,0,
18,wCURE6d3bPkepu2,136,223392.07158057689,0.0813512359853738,0,0,0,0,
19,z9Y9gH1T5YWrNuG,136,446098.6583772898,0.16245284344086316,0,0,0,0,
20,zBIq5rxdHJRwDNY,136,84133.22051682854,0.030638247042734806,0,0,0,0,
21,zVJPv84UY57bAof,136,206251.40222688986,0.07510923004633986,0,0,0,0,
22,1BY6WEcLGh8j5v7,137,102712.84275718783,0.03740426708409238,0,0,0,0,
23,1IF53ai7Xc0U56Y,137,135717.07991833746,0.04942320520851672,0,0,0,0,
24,3PZuoBAID5Wc2HD,137,187728.6256523891,0.06836391112094081,0,0,0,0,
25,7JYdWkrLSPkdwr4,137,81526.85636603033,0.029689104382499776,0,0,0,0,
26,McdE0feGgRqW7Ca,137,133074.34243444746,0.04846081670843165,0,0,0,0,
27,VHMLBKoKgIrUVDU,137,223961.66022551275,0.08155865937305681,0,0,0,0,
28,WRmjgnKYAwPKWDb,137,210935.62042848187,0.07681505128533242,0,0,0,0,
29,YxYtjZvoooNbGkE,137,86086.80798419389,0.03134967226902527,0,0,0,0,
30,ZnxXDlPa8U1GXgE,137,246740.95195774987,0.08985404570515625,0,0,0,1,
31,ZoEaEvLYb1n2sOq,137,43085.53950663377,0.01569018035045637,0,0,0,0,
32,adLQvlD726eNBSB,137,195910.5550355904,0.07134347106395511,0,0,0,0,
33,bvBOhCH3iADSZry,137,76046.84650814136,0.027693484878203715,0,0,0,0,
34,iCRJl6heRkivqQ3,137,56266.43596719722,0.020490181580917703,0,0,0,0,
35,ih0vzX44oOqAx2f,137,125055.65543611404,0.04554070368168541,0,0,0,0,
36,pkci93gMrogZuBj,137,122374.766856095,0.04456442194536176,0,0,0,0,
37,rGa61gmuvPhdLxV,137,78411.98320079004,0.028554781305870032,0,0,0,0,
38,sjndEbLyjtCKgGv,137,67771.3531726568,0.024679852359971916,0,0,0,0,
39,uHbuxQJl8lW7ozc,137,119967.78766704946,0.04368788800825961,0,0,0,0,
40,wCURE6d3bPkepu2,137,146047.1646073877,0.05318504488054244,0,0,0,0,
41,z9Y9gH1T5YWrNuG,137,142985.15514200967,0.052069972833244785,0,0,0,0,
42,zBIq5rxdHJRwDNY,137,41995.70251782327,0.015293301511225349,0,0,0,0,
43,zVJPv84UY57bAof,137,70922.99195468986,0.02582756413185254,0,0,0,0,
44,1BY6WEcLGh8j5v7,138,398315.26693851326,0.145051876944542,0,0,0,0,
45,1IF53ai7Xc0U56Y,138,232789.28777230007,0.08477335901153817,0,0,0,0,
46,3PZuoBAID5Wc2HD,138,389226.5298030263,0.14174209072748128,0,0,0,0,
47,7JYdWkrLSPkdwr4,138,85000.32053877226,0.03095401321119805,0,0,0,0,
48,McdE0feGgRqW7Ca,138,221596.97224936145,0.08069752635155532,0,0,0,0,
49,VHMLBKoKgIrUVDU,138,175727.9462681366,0.06399370185762325,0,0,0,0,
50,WRmjgnKYAwPKWDb,138,294045.66247814684,0.10708069408858618,0,0,0,0,
51,YxYtjZvoooNbGkE,138,57547.98894496408,0.020956876383398486,0,0,0,0,
52,ZnxXDlPa8U1GXgE,138,191779.69002584065,0.06983916085341722,0,0,0,0,
53,ZoEaEvLYb1n2sOq,138,109345.94735426374,0.039819801590641565,0,0,0,0,
54,adLQvlD726eNBSB,138,350853.4113598976,0.1277680020685842,0,0,0,0,
55,bvBOhCH3iADSZry,138,422347.23881340673,0.153803443646779,0,0,0,0,
56,iCRJl6heRkivqQ3,138,95664.46344430045,0.03483750468854197,0,0,0,0,
57,ih0vzX44oOqAx2f,138,167049.07038706748,0.06083317214458033,0,0,0,0,
58,pkci93gMrogZuBj,138,255587.21497947813,0.09307553170319322,0,0,0,0,
59,rGa61gmuvPhdLxV,138,248871.58144352294,0.09062994317039821,0,0,0,0,
60,sjndEbLyjtCKgGv,138,137724.31132056328,0.05015416559723771,0,0,0,0,
61,uHbuxQJl8lW7ozc,138,193534.957444955,0.07047836515919002,0,0,0,0,
62,wCURE6d3bPkepu2,138,293686.7923615263,0.10695000669516735,0,0,0,0,
63,z9Y9gH1T5YWrNuG,138,374472.2005177343,0.13636910271138347,0,0,0,0,
64,zBIq5rxdHJRwDNY,138,118402.58087754688,0.043117896844303706,0,0,0,0,
65,zVJPv84UY57bAof,138,180809.97046550084,0.06584438951559608,0,0,0,0,
