,SOURCE_KEY,DAY,ERROR,norm_error,alarm_negative_trend,alarm_DC_conversion_fall,alarm_DC_conversion_jump,alarm_inefficient_inverter_day,alarm_inefficient_inverter_window
0,4UPUqMRk7TRMgml,136,152927.0006115367,0.819427047228985,0,0,0,0,
1,81aHJ1q11NBPMrL,136,168715.62803403125,0.9040270740187427,0,0,0,0,
2,9kRcWv60rDACzjR,136,22361.867831398784,0.11982134779556769,0,0,0,0,
3,Et9kgGMDl729KT4,136,132956.77163550194,0.7124207913233527,0,0,0,0,
4,IQ2d7wF4YD8zU1Q,136,31820.11878204606,0.17050138871343656,0,0,0,0,
5,LYwnQax7tkwH5Cb,136,28605.293990792146,0.15327542877489447,0,0,0,0,
6,LlT2YUhhzqhg5Sw,136,22854.349745757347,0.12246020816216584,0,0,0,0,
7,Mx2yZCDsyf6DPfv,136,70188.6165860823,0.37609088393957507,0,0,0,0,
8,NgDl19wMapZy17u,136,27564.19048773787,0.1476968954488236,0,0,0,0,
9,PeE6FRyGXUgsRhN,136,20258.782330892125,0.10855240813900677,0,0,0,0,
10,Qf4GUc1pJu5T6c6,136,112243.87798282679,0.6014351235373648,0,0,0,0,
11,Quc1TzYxW2pYoWX,136,110093.09499198417,0.5899106069486079,0,0,0,0,
12,V94E5Ben1TlhnDV,136,24405.9497104937,0.13077412900348384,0,0,0,0,
13,WcxssY2VbP4hApt,136,30371.591928624,0.16273976337857082,0,0,0,0,
14,mqwcsP2rE7J0TFp,136,26571.36146220726,0.142377030718982,0,0,0,0,
15,oZ35aAeoifZaQzV,136,87304.0809143854,0.4678004861707746,0,0,0,0,
16,oZZkBaNadn6DNKz,136,127341.37334329236,0.6823318650827314,0,0,0,0,
17,q49J1IKaHRwDQnt,136,18643.30588103134,0.09989621863758577,0,0,0,0,
18,rrq4fwE8jgrTyWY,136,123318.17982356194,0.6607744319733372,0,0,0,0,
19,vOuJvMaM2sgwLmb,136,29360.391710854135,0.1573214604935932,0,0,0,0,
20,xMbIugepa2P7lBB,136,27342.700349164537,0.14651008730169648,0,0,0,0,
21,xoJJ8DcxJEcupym,136,181554.9504649495,0.9728238726606859,0,0,0,0,
22,4UPUqMRk7TRMgml,137,72560.41517978838,0.38879966597604054,0,0,0,0,
23,81aHJ1q11NBPMrL,137,76359.93798823524,0.4091586067997966,0,0,0,0,
24,9kRcWv60rDACzjR,137,22349.362976345932,0.11975434316975923,0,0,0,0,
25,Et9kgGMDl729KT4,137,33562.19701871111,0.17983594716161047,0,0,0,0,
26,IQ2d7wF4YD8zU1Q,137,28837.939259356663,0.15452200933103752,0,0,0,0,
27,LYwnQax7tkwH5Cb,137,107266.40731344333,0.5747643977860479,0,0,0,0,
28,LlT2YUhhzqhg5Sw,137,19807.212513599337,0.10613276660728076,0,0,0,0,
29,Mx2yZCDsyf6DPfv,137,71240.07885052048,0.38172492250160706,0,0,0,0,
30,NgDl19wMapZy17u,137,24725.281890215017,0.13248520307194692,0,0,0,0,
31,PeE6FRyGXUgsRhN,137,109304.23120137682,0.5856836468694963,0,0,0,0,
32,Qf4GUc1pJu5T6c6,137,31509.737272610295,0.16883827492205655,0,0,0,0,
33,Quc1TzYxW2pYoWX,137,5461.976856651311,0.029266849868114096,0,0,0,0,
34,V94E5Ben1TlhnDV,137,23133.923404484725,0.12395824458959773,0,0,0,0,
35,WcxssY2VbP4hApt,137,29853.38375308192,0.15996305427268168,0,0,0,0,
36,mqwcsP2rE7J0TFp,137,27151.338094217015,0.1454847130584584,0,0,0,0,
37,oZ35aAeoifZaQzV,137,31778.7773104957,0.17027986916603718,0,0,0,0,
38,oZZkBaNadn6DNKz,137,51092.121294796496,0.2737663455233024,0,0,0,0,
39,q49J1IKaHRwDQnt,137,102822.96192897257,0.5509551337819159,0,0,0,0,
40,rrq4fwE8jgrTyWY,137,17786.314852733103,0.09530421313815154,0,0,0,0,
41,vOuJvMaM2sgwLmb,137,76472.59758728127,0.40976226947688527,0,0,0,0,
42,xMbIugepa2P7lBB,137,23758.500423429567,0.12730490868654884,0,0,0,0,
43,xoJJ8DcxJEcupym,137,108919.57731352541,0.5836225602185661,0,0,0,0,
44,4UPUqMRk7TRMgml,138,34836.73197907769,0.1866652736702513,0,0,0,0,
45,81aHJ1q11NBPMrL,138,38470.36959395429,0.20613535370550887,0,0,0,0,
46,9kRcWv60rDACzjR,138,20461.494326061136,0.10963859756909428,0,0,0,0,
47,Et9kgGMDl729KT4,138,43462.21860129637,0.23288312274526002,0,0,0,0,
48,IQ2d7wF4YD8zU1Q,138,19746.968852712296,0.1058099636689015,0,0,0,0,
49,LYwnQax7tkwH5Cb,138,35187.73176616832,0.18854603192722047,0,0,0,0,
50,LlT2YUhhzqhg5Sw,138,14496.304357798152,0.07767538647944351,0,0,0,0,
51,Mx2yZCDsyf6DPfv,138,31394.04140311974,0.16821834303080044,0,0,0,0,
52,NgDl19wMapZy17u,138,17231.139519640736,0.09232942332293871,0,0,0,0,
53,PeE6FRyGXUgsRhN,138,16069.89624140876,0.08610714637517289,0,0,0,0,
54,Qf4GUc1pJu5T6c6,138,20612.29641986336,0.11044663875179032,0,0,0,0,
55,Quc1TzYxW2pYoWX,138,59586.89256136283,0.31928378396133167,0,0,0,1,
56,V94E5Ben1TlhnDV,138,44335.79481836734,0.2375639964773113,0,0,0,0,
57,WcxssY2VbP4hApt,138,21717.301000006973,0.11636757250881634,0,0,0,0,
58,mqwcsP2rE7J0TFp,138,17246.620909865305,0.09241237708406651,0,0,0,0,
59,oZ35aAeoifZaQzV,138,52765.36002453445,0.28273204200682395,0,0,0,0,
60,oZZkBaNadn6DNKz,138,16763.20161929051,0.08982207687373626,0,0,0,0,
61,q49J1IKaHRwDQnt,138,31611.65721545742,0.16938439141873143,0,0,0,0,
62,rrq4fwE8jgrTyWY,138,46545.40704013521,0.24940373708010793,0,0,0,0,
63,vOuJvMaM2sgwLmb,138,50549.013478759945,0.2708562169505706,0,0,0,0,
64,xMbIugepa2P7lBB,138,17805.426750202743,0.09540662020588887,0,0,0,0,
65,xoJJ8DcxJEcupym,138,19242.395994255952,0.10310631653096385,0,0,0,0,
66,4UPUqMRk7TRMgml,139,31860.807047423048,0.1707194081934591,0,0,0,0,
67,81aHJ1q11NBPMrL,139,95957.22108879086,0.5141665109670306,0,0,0,0,
68,9kRcWv60rDACzjR,139,28512.945114374914,0.1527805968170657,0,0,0,0,
69,Et9kgGMDl729KT4,139,108250.68428886366,0.58003843816086,0,0,0,1,
70,IQ2d7wF4YD8zU1Q,139,36401.84641786462,0.19505160896762894,0,0,0,0,
71,LYwnQax7tkwH5Cb,139,94120.7973303531,0.5043264219584171,0,0,0,0,
72,LlT2YUhhzqhg5Sw,139,67617.28003145078,0.3623129198654225,0,0,0,0,
73,Mx2yZCDsyf6DPfv,139,31039.879737314466,0.1663206425142664,0,0,0,0,
74,NgDl19wMapZy17u,139,31804.69859995176,0.17041876292315272,0,0,0,0,
75,PeE6FRyGXUgsRhN,139,34401.903091718545,0.18433533487727344,0,0,0,0,
76,Qf4GUc1pJu5T6c6,139,35980.11481682002,0.1927918492183028,0,0,0,0,
77,Quc1TzYxW2pYoWX,139,86930.40605162158,0.4657982283079133,0,0,0,0,
78,V94E5Ben1TlhnDV,139,67181.45249669453,0.35997763003119915,0,0,0,0,
79,WcxssY2VbP4hApt,139,33485.752917236205,0.17942633758253573,0,0,0,0,
80,mqwcsP2rE7J0TFp,139,33541.435667093574,0.1797247018420501,0,0,0,0,
81,oZ35aAeoifZaQzV,139,33990.36270526547,0.1821301825997934,0,0,0,0,
82,oZZkBaNadn6DNKz,139,37500.80379952891,0.20094014008827224,0,0,0,0,
83,q49J1IKaHRwDQnt,139,75815.8280524318,0.4062431085798588,0,0,0,0,
84,rrq4fwE8jgrTyWY,139,81295.76034695505,0.4356061688711047,0,0,0,0,
85,vOuJvMaM2sgwLmb,139,67229.86742367683,0.36023705119620114,0,0,0,0,
86,xMbIugepa2P7lBB,139,33137.4955770266,0.17756027414820036,0,0,0,0,
87,xoJJ8DcxJEcupym,139,67192.78576660667,0.36003835696537306,0,0,0,0,
88,4UPUqMRk7TRMgml,140,136638.95185940416,0.7321509766808856,0,0,0,0,
89,81aHJ1q11NBPMrL,140,28065.290542236788,0.15038193429992466,0,0,0,0,
90,9kRcWv60rDACzjR,140,25907.086442287804,0.13881765326474643,0,0,0,0,
91,Et9kgGMDl729KT4,140,121329.6491173727,0.6501193099976179,0,0,0,0,
92,IQ2d7wF4YD8zU1Q,140,34383.07282042882,0.184234436843965,0,0,0,0,
93,LYwnQax7tkwH5Cb,140,114277.34805826186,0.6123310436357059,0,0,0,0,
94,LlT2YUhhzqhg5Sw,140,23338.673415397647,0.12505535429678843,0,0,0,0,
95,Mx2yZCDsyf6DPfv,140,32087.959991813255,0.1719365592900392,0,0,0,0,
96,NgDl19wMapZy17u,140,30469.023654559056,0.16326183071246297,0,0,0,0,
97,PeE6FRyGXUgsRhN,140,124002.83672775651,0.6644430214514909,0,0,0,0,
98,Qf4GUc1pJu5T6c6,140,139169.48317616098,0.7457102945025815,0,0,0,0,
99,Quc1TzYxW2pYoWX,140,119363.25186207294,0.6395827854457338,0,0,0,0,
100,V94E5Ben1TlhnDV,140,28124.414129945602,0.15069873556264532,0,0,0,0,
101,WcxssY2VbP4hApt,140,29481.609104367242,0.15797097830563445,0,0,0,0,
102,mqwcsP2rE7J0TFp,140,30574.487504558198,0.16382693648743152,0,0,0,0,
103,oZ35aAeoifZaQzV,140,34344.80818684742,0.18402940388324832,0,0,0,0,
104,oZZkBaNadn6DNKz,140,125538.73275125872,0.6726727960390808,0,0,0,0,
105,q49J1IKaHRwDQnt,140,105809.96515092193,0.5669603599384326,0,0,0,0,
106,rrq4fwE8jgrTyWY,140,85910.99145397733,0.4603359104025771,0,0,0,0,
107,vOuJvMaM2sgwLmb,140,26810.347353191653,0.14365758616174634,0,0,0,0,
108,xMbIugepa2P7lBB,140,31854.032484671396,0.17068310812918233,0,0,0,0,
109,xoJJ8DcxJEcupym,140,15872.852747033574,0.08505133040987004,0,0,0,0,
110,4UPUqMRk7TRMgml,141,20752.211155405406,0.11119634232375977,0,0,0,0,
111,81aHJ1q11NBPMrL,141,146919.91754348765,0.7872393608084921,0,0,0,0,
