,SOURCE_KEY,DAY,ERROR,norm_error,alarm_negative_trend,alarm_DC_conversion_fall,alarm_DC_conversion_jump,alarm_inefficient_inverter_day,alarm_inefficient_inverter_window
324,sjndEbLyjtCKgGv,150,0.0010112085732190482,0.3848798068991709,0,1,0,0,0.0
325,uHbuxQJl8lW7ozc,150,0.0010136443219798622,0.38580688617593445,0,0,0,0,0.0
326,wCURE6d3bPkepu2,150,0.0010103573194183875,0.3845558080654016,0,1,0,0,0.0
327,z9Y9gH1T5YWrNuG,150,0.0010244391461204855,0.3899155438166897,0,1,0,0,0.0
328,zBIq5rxdHJRwDNY,150,0.0011421368220305317,0.43471288827801574,0,1,0,0,0.0
329,zVJPv84UY57bAof,150,0.0009903339819402103,0.3769346520881091,0,1,0,0,0.0
330,1BY6WEcLGh8j5v7,151,0.0006977594814861484,0.2655767975162136,0,0,0,0,0.0
331,1IF53ai7Xc0U56Y,151,0.0007241700444138487,0.2756290188174563,0,0,0,0,0.0
332,3PZuoBAID5Wc2HD,151,0.0007287585696848626,0.27737547426396997,0,0,0,0,0.0
333,7JYdWkrLSPkdwr4,151,0.0006213872819707158,0.23650849431898854,0,0,0,0,0.0
334,McdE0feGgRqW7Ca,151,0.000651814060846816,0.2480893423146873,0,0,0,0,0.0
335,VHMLBKoKgIrUVDU,151,0.0006191880300579635,0.23567142897567547,0,0,0,0,0.0
336,WRmjgnKYAwPKWDb,151,0.0006146342414542397,0.233938194779607,0,0,0,0,0.0
337,YxYtjZvoooNbGkE,151,0.0006166501942791397,0.2347054939842561,0,0,0,0,0.0
338,ZnxXDlPa8U1GXgE,151,0.0007852155358902881,0.29886376740816806,0,0,0,0,0.0
339,ZoEaEvLYb1n2sOq,151,0.0006077219533844028,0.2313072834443903,0,0,0,0,0.0
340,adLQvlD726eNBSB,151,0.0007284120119786008,0.27724356966327934,0,0,0,0,0.0
341,bvBOhCH3iADSZry,151,0.0007288545955484309,0.27741202302038515,0,0,0,0,0.0
342,iCRJl6heRkivqQ3,151,0.0007775374750643133,0.29594139249331347,0,0,0,0,0.0
343,ih0vzX44oOqAx2f,151,0.0006507393991703514,0.24768031138924435,0,0,0,0,0.0
344,pkci93gMrogZuBj,151,0.0007609882832476641,0.2896425438488118,0,0,0,0,0.0
345,rGa61gmuvPhdLxV,151,0.0007729512571012877,0.29419581523976257,0,0,0,0,0.0
346,sjndEbLyjtCKgGv,151,0.0006493804130935024,0.2471630627101007,0,0,0,0,0.0
347,uHbuxQJl8lW7ozc,151,0.0007729034482419043,0.2941776185343006,0,0,0,0,0.0
348,wCURE6d3bPkepu2,151,0.0006675843001857368,0.2540917109973376,0,0,0,0,0.0
349,z9Y9gH1T5YWrNuG,151,0.0006990425025411001,0.26606513286952793,0,0,0,0,0.0
350,zBIq5rxdHJRwDNY,151,0.000749500374283842,0.2852700886493904,0,0,0,0,0.0
351,zVJPv84UY57bAof,151,0.0006444171451226013,0.24527397506901377,0,0,0,0,0.0
352,1BY6WEcLGh8j5v7,152,0.0010416010063843538,0.39644758244781125,0,0,0,0,0.0
353,1IF53ai7Xc0U56Y,152,0.0006878944961841386,0.2618220492489852,0,0,0,0,0.0
354,3PZuoBAID5Wc2HD,152,0.0007030158282441008,0.2675774349502453,0,0,0,0,0.0
355,7JYdWkrLSPkdwr4,152,0.0005766204685378377,0.2194696331326277,0,0,0,0,0.0
356,McdE0feGgRqW7Ca,152,0.0008538643565238033,0.32499244701891705,0,0,0,0,0.0
357,VHMLBKoKgIrUVDU,152,0.0006614521580293485,0.2517577338619225,0,0,0,0,0.0
358,WRmjgnKYAwPKWDb,152,0.0006507281306724393,0.2476760224448907,0,0,0,0,0.0
359,YxYtjZvoooNbGkE,152,0.0006613693189706813,0.25172620418372565,0,0,0,0,0.0
360,ZnxXDlPa8U1GXgE,152,0.0009144393988640651,0.3480481362370293,0,0,0,0,0.0
361,ZoEaEvLYb1n2sOq,152,0.0005652884542560751,0.2151565135803881,0,0,0,0,0.0
362,adLQvlD726eNBSB,152,0.0006579546614330667,0.25042653884414073,0,0,0,0,0.0
363,bvBOhCH3iADSZry,152,0.0008307128969807601,0.3161806850201091,0,0,0,0,0.0
364,iCRJl6heRkivqQ3,152,0.0005595944829792254,0.21298931027182927,0,0,0,0,0.0
365,ih0vzX44oOqAx2f,152,0.0008890445621692638,0.33838251422571963,0,0,0,0,0.0
366,pkci93gMrogZuBj,152,0.0008476440240904738,0.32262490345847505,0,0,0,0,0.0
367,rGa61gmuvPhdLxV,152,0.0007206577095385762,0.2742921761478409,0,0,0,0,0.0
368,sjndEbLyjtCKgGv,152,0.0006212764454183047,0.2364663084119273,0,0,0,0,0.0
369,uHbuxQJl8lW7ozc,152,0.0008173492223176188,0.3110942877524912,0,0,0,0,0.0
370,wCURE6d3bPkepu2,152,0.001084520357863194,0.4127832743583617,0,0,0,0,0.0
371,z9Y9gH1T5YWrNuG,152,0.0011586616715336584,0.44100247190521424,0,0,0,1,0.0
372,zBIq5rxdHJRwDNY,152,0.0006318647919048428,0.240496377834843,0,0,0,0,0.0
373,zVJPv84UY57bAof,152,0.0005887894836636215,0.22410132664849172,0,0,0,0,0.0
374,1BY6WEcLGh8j5v7,153,0.0007992783303400263,0.3042162592240237,0,0,0,0,0.0
375,1IF53ai7Xc0U56Y,153,0.000899150138098381,0.342228834574668,0,0,0,0,0.0
376,3PZuoBAID5Wc2HD,153,0.0008457095046152673,0.3218885988999704,0,0,0,0,0.0
377,7JYdWkrLSPkdwr4,153,0.0006868095741481507,0.2614091130904414,0,0,0,0,0.0
378,McdE0feGgRqW7Ca,153,0.0007891588649718706,0.3003646523646988,0,0,0,0,0.0
379,VHMLBKoKgIrUVDU,153,0.0007234894847488758,0.2753699885052386,0,0,0,0,0.0
380,WRmjgnKYAwPKWDb,153,0.0008603786504827166,0.32747187635465697,0,0,0,0,0.0
381,YxYtjZvoooNbGkE,153,0.0007182556380355429,0.2733779148957805,0,0,0,0,0.0
382,ZnxXDlPa8U1GXgE,153,0.0007250681246491118,0.2759708404323855,0,0,0,0,0.0
383,ZoEaEvLYb1n2sOq,153,0.0007187898527897681,0.2735812443343298,0,0,0,0,0.0
384,adLQvlD726eNBSB,153,0.0007770981017155267,0.29577416099022275,0,0,0,0,0.0
385,bvBOhCH3iADSZry,153,0.0009371331840355984,0.35668570111331027,0,0,0,0,0.0
386,iCRJl6heRkivqQ3,153,0.0007206718640566137,0.2742975635509082,0,0,0,0,0.0
387,ih0vzX44oOqAx2f,153,0.0008538714238461995,0.32499513693843635,0,0,0,0,0.0
388,pkci93gMrogZuBj,153,0.0008813340744317238,0.3354477971850246,0,0,0,0,0.0
389,rGa61gmuvPhdLxV,153,0.0009518681283896012,0.3622940223714906,0,0,0,0,0.0
390,sjndEbLyjtCKgGv,153,0.000733545366146028,0.279197394435962,0,0,0,0,0.0
391,uHbuxQJl8lW7ozc,153,0.0008859783259991698,0.33721546282177806,0,0,0,0,0.0
392,wCURE6d3bPkepu2,153,0.0009438209059639766,0.35923113950511076,0,0,0,0,0.0
393,z9Y9gH1T5YWrNuG,153,0.000969620845340993,0.3690509491353099,0,0,0,0,0.0
394,zBIq5rxdHJRwDNY,153,0.0007696963242446115,0.2929569432972915,0,0,0,0,0.0
395,zVJPv84UY57bAof,153,0.0007673751334624037,0.2920734663532736,0,0,0,0,0.0
396,1BY6WEcLGh8j5v7,154,0.00042130693644282756,0.16035517957210915,0,0,0,0,0.0
397,1IF53ai7Xc0U56Y,154,0.0005980638595665784,0.22763128090439494,0,0,0,1,0.0
398,3PZuoBAID5Wc2HD,154,0.0005885909874740947,0.22402577628517542,0,0,0,0,0.0
399,7JYdWkrLSPkdwr4,154,0.0005277377260287083,0.20086419307220202,0,0,0,0,0.0
400,McdE0feGgRqW7Ca,154,0.0005156728544544613,0.19627213801576845,0,0,0,0,0.0
401,VHMLBKoKgIrUVDU,154,0.000512918154716144,0.19522366163668312,0,0,0,0,0.0
402,WRmjgnKYAwPKWDb,154,0.0005126024968321417,0.19510351793076672,0,0,0,0,0.0
403,YxYtjZvoooNbGkE,154,0.0004432856458594218,0.16872057684047206,0,0,0,0,0.0
404,ZnxXDlPa8U1GXgE,154,0.0004914485026049127,0.18705201853791253,0,0,0,0,0.0
405,ZoEaEvLYb1n2sOq,154,0.00047117234328715435,0.1793346351122232,0,0,0,0,0.0
406,adLQvlD726eNBSB,154,0.0006007083232660128,0.22863779994007732,0,0,0,1,0.0
407,bvBOhCH3iADSZry,154,0.00044693540219372654,0.17010972399604304,0,0,0,0,0.0
408,iCRJl6heRkivqQ3,154,0.00045835695776481005,0.17445692418709058,0,0,0,0,0.0
409,ih0vzX44oOqAx2f,154,0.00044632978491986145,0.16987921778239615,0,0,0,0,0.0
410,pkci93gMrogZuBj,154,0.00047517116900821463,0.18085664284841724,0,0,0,0,0.0
411,rGa61gmuvPhdLxV,154,0.0004987015000721663,0.189812608527523,0,0,0,0,0.0
412,sjndEbLyjtCKgGv,154,0.0004666851354303924,0.17762674245865404,0,0,0,0,0.0
413,uHbuxQJl8lW7ozc,154,0.00046079873041001063,0.17538629623660237,0,0,0,0,0.0
414,wCURE6d3bPkepu2,154,0.000498262090599131,0.18964536327504938,0,0,0,0,0.0
415,z9Y9gH1T5YWrNuG,154,0.00053565769533831,0.20387864166298403,0,0,0,0,0.0
416,zBIq5rxdHJRwDNY,154,0.0004932037630577254,0.18772009466189726,0,0,0,0,0.0
417,zVJPv84UY57bAof,154,0.0004573962609388768,0.17409126984173948,0,0,0,0,0.0
418,1BY6WEcLGh8j5v7,155,0.0002956100447876635,0.1125132242432891,0,0,0,0,0.0
419,1IF53ai7Xc0U56Y,155,0.00033660384399380864,0.12811602463519872,0,0,0,0,0.0
420,3PZuoBAID5Wc2HD,155,0.00038188750864243245,0.14535160645999176,0,0,0,0,0.0
421,7JYdWkrLSPkdwr4,155,0.0002826943259936941,0.10759732510334964,0,0,0,0,0.0
422,McdE0feGgRqW7Ca,155,0.00032662770032114836,0.12431896797248772,0,0,0,0,0.0
423,VHMLBKoKgIrUVDU,155,0.0003473030585957086,0.1321882919784662,0,0,0,0,0.0
424,WRmjgnKYAwPKWDb,155,0.00035064041867282345,0.1334585368478743,0,0,0,0,0.0
425,YxYtjZvoooNbGkE,155,0.0002658920459547131,0.10120214762153458,0,0,0,0,0.0
426,ZnxXDlPa8U1GXgE,155,0.00032258057933423005,0.12277857839787788,0,0,0,0,0.0
427,ZoEaEvLYb1n2sOq,155,0.00027856787602490997,0.10602674183375874,0,0,0,0,0.0
428,adLQvlD726eNBSB,155,0.0004006041768374419,0.15247542624502305,0,0,0,1,0.0
429,bvBOhCH3iADSZry,155,0.00030692204311219144,0.11681872544857304,0,0,0,0,0.0
