,SOURCE_KEY,DAY,ERROR,norm_error,alarm_negative_trend,alarm_DC_conversion_fall,alarm_DC_conversion_jump,alarm_inefficient_inverter_day,alarm_inefficient_inverter_window
0,1BY6WEcLGh8j5v7,136,377731.62327675713,0.07673948814193675,0,0,0,1,
1,1IF53ai7Xc0U56Y,136,115977.44318655755,0.023561833528632233,0,0,0,0,
2,3PZuoBAID5Wc2HD,136,272925.01183223515,0.05544710693653619,0,0,0,0,
3,7JYdWkrLSPkdwr4,136,165992.78500844014,0.03372288834675936,0,0,0,0,
4,McdE0feGgRqW7Ca,136,71357.49787182716,0.014496900773810077,0,0,0,0,
5,VHMLBKoKgIrUVDU,136,187361.42246943506,0.03806411423307044,0,0,0,0,
6,WRmjgnKYAwPKWDb,136,300409.54423601844,0.061030830454811676,0,0,0,0,
7,YxYtjZvoooNbGkE,136,35462.66643968745,0.007204551334945929,0,0,0,0,
8,ZnxXDlPa8U1GXgE,136,140277.93009185142,0.028498690312121017,0,0,0,0,
9,ZoEaEvLYb1n2sOq,136,65559.09012014231,0.013318903445859289,0,0,0,0,
10,adLQvlD726eNBSB,136,158366.08033864567,0.03217345648428347,0,0,0,0,
11,bvBOhCH3iADSZry,136,377980.0925479121,0.07678996685092603,0,0,0,1,
12,iCRJl6heRkivqQ3,136,21794.547271158164,0.004427753195152818,0,0,0,0,
13,ih0vzX44oOqAx2f,136,178420.13793002215,0.03624761395455595,0,0,0,0,
14,pkci93gMrogZuBj,136,70089.67951832942,0.014239332369395376,0,0,0,0,
15,rGa61gmuvPhdLxV,136,30816.388538161424,0.006260619278542329,0,0,0,0,
16,sjndEbLyjtCKgGv,136,51658.324929821865,0.010494841228794493,0,0,0,0,
17,uHbuxQJl8lW7ozc,136,148042.13792690192,0.0300760571471261,0,0,0,0,
18,wCURE6d3bPkepu2,136,72319.63909544874,0.0146923681916039,0,0,0,0,
19,z9Y9gH1T5YWrNuG,136,121040.07164013045,0.024590350846853536,0,0,0,0,
20,zBIq5rxdHJRwDNY,136,18291.485639072227,0.003716075538291744,0,0,0,0,
21,zVJPv84UY57bAof,136,141847.19433719353,0.02881750009008542,0,0,0,0,
22,1BY6WEcLGh8j5v7,137,16943.313087428323,0.003442182474632734,0,0,0,0,
23,1IF53ai7Xc0U56Y,137,4173.569584990932,0.0008478972210444182,0,0,0,0,
24,3PZuoBAID5Wc2HD,137,3087.1577841995513,0.000627183146906638,0,0,0,0,
25,7JYdWkrLSPkdwr4,137,4936.888054200758,0.0010029720546215126,0,0,0,0,
26,McdE0feGgRqW7Ca,137,6960.023884060995,0.0014139898208288574,0,0,0,0,
27,VHMLBKoKgIrUVDU,137,2976.448555176199,0.0006046915972340393,0,0,0,0,
28,WRmjgnKYAwPKWDb,137,4626.991199658469,0.0009400137939705441,0,0,0,0,
29,YxYtjZvoooNbGkE,137,3196.4939995369264,0.0006493957568215332,0,0,0,0,
30,ZnxXDlPa8U1GXgE,137,4533.805400485574,0.0009210822825747247,0,0,0,0,
31,ZoEaEvLYb1n2sOq,137,3322.654974691727,0.0006750264640757508,0,0,0,0,
32,adLQvlD726eNBSB,137,2960.1191056749612,0.0006013741265242956,0,0,0,0,
33,bvBOhCH3iADSZry,137,34136.07174656392,0.006935042002264189,0,0,0,0,
34,iCRJl6heRkivqQ3,137,3103.733209140546,0.0006305505896816769,0,0,0,0,
35,ih0vzX44oOqAx2f,137,5106.516343763266,0.0010374335275649142,0,0,0,0,
36,pkci93gMrogZuBj,137,79319.11547907763,0.01611437313331805,0,0,0,1,
37,rGa61gmuvPhdLxV,137,44994.36233062319,0.00914099885143857,0,0,0,0,
38,sjndEbLyjtCKgGv,137,9049.96347517355,0.0018385793563256985,0,0,0,0,
39,uHbuxQJl8lW7ozc,137,58894.75386152249,0.01196498515631876,0,0,0,1,
40,wCURE6d3bPkepu2,137,5624.130048937117,0.0011425912859906351,0,0,0,0,
41,z9Y9gH1T5YWrNuG,137,7359.990316661112,0.0014952465052584824,0,0,0,0,
42,zBIq5rxdHJRwDNY,137,6834.7733309501755,0.0013885440737880371,0,0,0,0,
43,zVJPv84UY57bAof,137,4395.234036853548,0.0008929302961881876,0,0,0,0,
44,1BY6WEcLGh8j5v7,138,335981.29630462505,0.06825754349084655,0,0,0,1,
45,1IF53ai7Xc0U56Y,138,65944.92076611434,0.013397288321408015,0,0,0,0,
