,SOURCE_KEY,DAY,ERROR,norm_error,alarm_negative_trend,alarm_DC_conversion_fall,alarm_DC_conversion_jump,alarm_inefficient_inverter_day,alarm_inefficient_inverter_window
0,1BY6WEcLGh8j5v7,136,411443.97914563504,0.18395720304102878,0,0,0,0,
1,1IF53ai7Xc0U56Y,136,230394.320040271,0.10300963644954951,0,0,0,0,
2,3PZuoBAID5Wc2HD,136,472877.5267806911,0.21142423177067404,0,0,0,0,
3,7JYdWkrLSPkdwr4,136,220107.40805811138,0.09841034310201578,0,0,0,0,
4,McdE0feGgRqW7Ca,136,228323.08672450474,0.10208358501381107,0,0,0,0,
5,VHMLBKoKgIrUVDU,136,289043.8844679791,0.12923194222760273,0,0,0,0,
6,WRmjgnKYAwPKWDb,136,493201.82073561894,0.22051125323467952,0,0,0,1,
7,YxYtjZvoooNbGkE,136,77038.05921302583,0.0344438286105559,0,0,0,0,
8,ZnxXDlPa8U1GXgE,136,276748.88460805063,0.12373482986173748,0,0,0,0,
9,ZoEaEvLYb1n2sOq,136,101838.90872286548,0.045532324590847544,0,0,0,0,
10,adLQvlD726eNBSB,136,343604.5168038133,0.15362608050492416,0,0,0,0,
11,bvBOhCH3iADSZry,136,325896.63893183717,0.1457088624868478,0,0,0,0,
12,iCRJl6heRkivqQ3,136,103377.37797083419,0.04622017643500051,0,0,0,0,
13,ih0vzX44oOqAx2f,136,278495.6824017566,0.12451582570247292,0,0,0,0,
14,pkci93gMrogZuBj,136,167158.63931956788,0.07473687138945236,0,0,0,0,
15,rGa61gmuvPhdLxV,136,134011.50235947903,0.05991673811965058,0,0,0,0,
16,sjndEbLyjtCKgGv,136,108873.90255825828,0.0486776805930353,0,0,0,0,
17,uHbuxQJl8lW7ozc,136,282461.67425271566,0.12628902644222104,0,0,0,0,
18,wCURE6d3bPkepu2,136,223392.07158057689,0.09987892095258574,0,0,0,0,
19,z9Y9gH1T5YWrNuG,136,316351.7175549737,0.141441314220908,0,0,0,0,
20,zBIq5rxdHJRwDNY,136,84133.22051682854,0.03761608557560556,0,0,0,0,
21,zVJPv84UY57bAof,136,206251.40222688986,0.09221530269013632,0,0,0,0,
22,1BY6WEcLGh8j5v7,137,102712.84275718783,0.04592306177195816,0,0,0,0,
23,1IF53ai7Xc0U56Y,137,135717.07991833746,0.06067930433327863,0,0,0,0,
24,3PZuoBAID5Wc2HD,137,187728.6256523891,0.08393374227388106,0,0,0,0,
25,7JYdWkrLSPkdwr4,137,81526.85636603033,0.03645077636319991,0,0,0,0,
26,McdE0feGgRqW7Ca,137,133074.34243444746,0.05949773255060828,0,0,0,0,
27,VHMLBKoKgIrUVDU,137,223961.66022551275,0.10013358486630713,0,0,0,0,
28,WRmjgnKYAwPKWDb,137,210935.62042848187,0.09430962347856554,0,0,0,0,
29,YxYtjZvoooNbGkE,137,86086.80798419389,0.03848953738097353,0,0,0,0,
30,ZnxXDlPa8U1GXgE,137,246740.95195774987,0.11031823941640988,0,0,0,1,
31,ZoEaEvLYb1n2sOq,137,43085.53950663377,0.01926360754047792,0,0,0,0,
32,adLQvlD726eNBSB,137,195910.5550355904,0.08759189483194818,0,0,0,0,
33,bvBOhCH3iADSZry,137,76046.84650814136,0.03400065596482194,0,0,0,0,
34,iCRJl6heRkivqQ3,137,56266.43596719722,0.02515680556829592,0,0,0,0,
35,ih0vzX44oOqAx2f,137,125055.65543611404,0.055912565900854604,0,0,0,0,
36,pkci93gMrogZuBj,137,122374.766856095,0.054713936707473265,0,0,0,0,
37,rGa61gmuvPhdLxV,137,78411.98320079004,0.035058112028932574,0,0,0,0,
38,sjndEbLyjtCKgGv,137,67771.3531726568,0.03030067082725461,0,0,0,0,
39,uHbuxQJl8lW7ozc,137,119967.78766704946,0.05363777280220913,0,0,0,0,
40,wCURE6d3bPkepu2,137,146047.1646073877,0.06529790026101732,0,0,0,0,
41,z9Y9gH1T5YWrNuG,137,142985.15514200967,0.06392887136404392,0,0,0,0,
42,zBIq5rxdHJRwDNY,137,41995.70251782327,0.018776339833587324,0,0,0,0,
43,zVJPv84UY57bAof,137,70922.99195468986,0.031709773122401384,0,0,0,0,
44,1BY6WEcLGh8j5v7,138,312781.96337568323,0.1398452719219542,0,0,0,0,
45,1IF53ai7Xc0U56Y,138,160366.16684377677,0.07169994704078562,0,0,0,0,
46,3PZuoBAID5Wc2HD,138,389226.5298030263,0.1740237490426039,0,0,0,1,
47,7JYdWkrLSPkdwr4,138,85000.32053877226,0.03800376725981638,0,0,0,0,
48,McdE0feGgRqW7Ca,138,221596.97224936145,0.09907632942399679,0,0,0,0,
49,VHMLBKoKgIrUVDU,138,175727.9462681366,0.07856822102186678,0,0,0,0,
50,WRmjgnKYAwPKWDb,138,294045.66247814684,0.1314682444695099,0,0,0,0,
51,YxYtjZvoooNbGkE,138,57547.98894496408,0.02572978977340796,0,0,0,0,
52,ZnxXDlPa8U1GXgE,138,191779.69002584065,0.08574497906248776,0,0,0,0,
53,ZoEaEvLYb1n2sOq,138,109345.94735426374,0.04888873250966209,0,0,0,0,
54,adLQvlD726eNBSB,138,283027.560922181,0.12654203519731136,0,0,0,0,
55,bvBOhCH3iADSZry,138,342562.39075631596,0.15316014442946646,0,0,0,0,
56,iCRJl6heRkivqQ3,138,95664.46344430045,0.04277172110326395,0,0,0,0,
57,ih0vzX44oOqAx2f,138,167049.07038706748,0.0746878829599587,0,0,0,0,
58,pkci93gMrogZuBj,138,255587.21497947813,0.11427341651298953,0,0,0,0,
59,rGa61gmuvPhdLxV,138,248871.58144352294,0.11127084696636949,0,0,0,0,
60,sjndEbLyjtCKgGv,138,137724.31132056328,0.061576740420145964,0,0,0,0,
61,uHbuxQJl8lW7ozc,138,193534.957444955,0.08652976168509367,0,0,0,0,
62,wCURE6d3bPkepu2,138,209423.91006169879,0.09363373556921031,0,0,0,0,
63,z9Y9gH1T5YWrNuG,138,281781.2796709491,0.1259848210325661,0,0,0,0,
64,zBIq5rxdHJRwDNY,138,118402.58087754688,0.05293796656424786,0,0,0,0,
65,zVJPv84UY57bAof,138,180809.97046550084,0.08084040145108397,0,0,0,0,
66,1BY6WEcLGh8j5v7,139,20136.402870877315,0.00900301508634491,0,0,0,0,
67,1IF53ai7Xc0U56Y,139,104437.29861693624,0.04669406850144234,0,0,0,0,
